Property_id,Offer,URL,Property_type,Include_w_e,Title,Area,Governorate,Beds,Baths,Size,Availability_date,Agent_name,Agency,Amenities,rent
1073,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-955608.html,Apartment,Inclusive,HUGE |Panoramic view| Unlimited EWA|Housekeeping,Al Juffair,Capital Governorate,2,3,"1,561 sqft / 145 sqm",23 Jul 2025,Ernest Gnanadas,Deccan Real Estate,18.0,550.0
4816,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-saar-949658.html,Villa,Inclusive,Unique style home Heart-Touching garden+waterways,Saar,Northern Governorate,4+ Maid,5,"4,306 sqft / 400 sqm",1 Sep 2025,Abdul Farook,EMPIRE REAL ESTATE,17.0,1450.0
11921,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-muharraq-governorate-busaiteen-897031.html,Villa,Exclusive,3 Bedrooms / Private Pool / Furnished,Busaiteen,Muharraq Governorate,3,4,"2,153 sqft / 200 sqm",8 Jul 2025,Amani Ali,Avanti World Real Estate,8.0,600.0
10824,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-hidd-916716.html,Apartment,Exclusive,Spacious / Bright / Pool / Gym / Open Kitchen /,Hidd,Muharraq Governorate,2,2,"1,292 sqft / 120 sqm",23 Apr 2025,Dominion Properties,Dominion Properties,7.0,200.0
9853,Rent,https://www.propertyfinder.bh/en/plp/rent/compound-for-rent-northern-governorate-saar-927596.html,Compound,Exclusive,Spacious Villa with Beautiful Front Yard- For Rent,Saar,Northern Governorate,4+ Maid,3,11 sqft / 1 sqm,16 Jun 2025,Brunilda Rrapa,BR Properties,7.0,650.0
5753,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-hoora-947162.html,Apartment,Inclusive,Spacious 2BHK Furnished Apt with Gas and Balcony,Hoora,Capital Governorate,2,3,"1,615 sqft / 150 sqm",23 Aug 2025,Imam Iqbal,Arizona Homes Real Estate,11.0,400.0
10618,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-hamala-919065.html,Apartment,Exclusive,2BR MORDERN Apartment Next BSB &amp; Restaurants,Hamala,Northern Governorate,2,3,"1,755 sqft / 163 sqm",5 May 2025,Anup Simon,AVIRO Real Estate,9.0,650.0
12905,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-mahooz-854675.html,Apartment,Inclusive,SPACIOUS  II  BRIGHT  II  PRIME LOCATION,"Mahooz, Manama",Capital Governorate,1,1,753 sqft / 70 sqm,27 Oct 2024,Husain Zaman,Padrino Real Estates,4.0,260.0
4617,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-950053.html,Apartment,Exclusive,HIGH FLOOR | BALCONY | SEA VIEW | PRIME | JUFFAIR,Al Juffair,Capital Governorate,1,1,861 sqft / 80 sqm,30 Aug 2025,Mustafa Al Halwachi,Property Inn,11.0,370.0
3098,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-952480.html,Apartment,Inclusive,ULTRA LUXURY DUPLEX | BEST DEAL | ALL INCLUSIVE,Seef,Capital Governorate,1,2,807 sqft / 75 sqm,9 Sep 2025,Owais Khan Suri,OKA Real Estate,,420.0
13314,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-804263.html,Apartment,Exclusive,One bedroom apartment in Sukoon tower,Al Juffair,Capital Governorate,1,1,"1,076 sqft / 100 sqm",,Eman Abdulaal,Grnata,3.0,300.0
6870,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-943652.html,Apartment,Exclusive,Elegant | Balcony | Housekeeping | Amenities,Al Juffair,Capital Governorate,3,3,"1,615 sqft / 150 sqm",9 Aug 2025,Lijas Ali,Underhill Real Estate,15.0,600.0
1301,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-muharraq-governorate-hidd-955269.html,Villa,Exclusive,"For rent a villa, the first resident, in Al-Had ar",Hidd,Muharraq Governorate,5+ Maid,6,"2,368 sqft / 220 sqm",21 Sep 2025,BU YAHYA  ALI,Al Wrd Real Estate,25.0,550.0
7286,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-janabiya-942428.html,Villa,Exclusive,Luxury Compound | 5 Beds | Private Garden &amp; Pool,Janabiya,Northern Governorate,5+ Maid,6,"4,306 sqft / 400 sqm",5 Aug 2025,Raheel Saeed,Oxus Realty,15.0,1400.0
6285,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-hidd-945582.html,Apartment,Inclusive,BUDGET FRIENDLY 2BHK INCLUSIVE SEMI FURNISHED,Hidd,Muharraq Governorate,2,2,"1,292 sqft / 120 sqm",17 Aug 2025,Aneela Mukhtar,Wise Rise Real Estate,4.0,240.0
11879,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-amwaj-islands-898114.html,Apartment,Exclusive,Fully Furnished 1BHK Flat for Rent in Amwaj,Amwaj Islands,Muharraq Governorate,1,2,"1,109 sqft / 103 sqm",4 Sep 2025,ABDUL JABBAR TAHIR,Luxury Homes,3.0,280.0
12510,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-875172.html,Apartment,Exclusive,Luxury 2-BRs Apartment for rent in Janabiya,Janabiya,Northern Governorate,2,3,"1,453 sqft / 135 sqm",21 Dec 2024,AlZamil Properties,Al Zamil Properties,5.0,320.0
5496,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-salmaniya-947978.html,Apartment,Exclusive,Top Investment | Prime Location in Salmaniya,"Salmaniya, Manama",Capital Governorate,2,2,248 sqft / 23 sqm,24 Aug 2025,ABUL INVESTMENT,Abul Investment Co. (Partnership),1.0,170.0
5292,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-dilmunia-island-canal-view-948657.html,Apartment,Inclusive,Housekeeping | Balcony | Sea views | Internet,"Canal View, Dilmunia Island",Muharraq Governorate,1,2,969 sqft / 90 sqm,28 Aug 2025,Tariq Al Alaiwat,Kensington Real Estate,15.0,475.0
9601,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-929870.html,Apartment,Inclusive,Sea View| indoor S/pool| Gym| Balcony| Sauna,Al Juffair,Capital Governorate,2,3,"1,722 sqft / 160 sqm",18 Jun 2025,Hezel Musonza,Blue Lake Real Estate,13.0,600.0
10038,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-budaiya-926309.html,Villa,Exclusive,Cozy Renovated Villa With Pvt Garden At Jannusan,Budaiya,Northern Governorate,3,3,"2,691 sqft / 250 sqm",3 Jun 2025,Mehaboob,4You Properties,7.0,500.0
1799,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-budaiya-954517.html,Villa,Exclusive,Cozy Villa with Beautiful Private Garden,Budaiya,Northern Governorate,4+ Maid,3,"3,229 sqft / 300 sqm",18 Sep 2025,San Siro,San Siro Real Estate,9.0,450.0
9668,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-hidd-929365.html,Apartment,Inclusive,Fully Furnished - Swimming Pool - Inclusive EWA,Hidd,Muharraq Governorate,2,2,"1,076 sqft / 100 sqm",26 Aug 2025,Odai Ajamieh,Asmara Real Estate,7.0,320.0
5204,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-diyar-al-muharraq-marassi-al-bahrain-948927.html,Apartment,Inclusive,BRAND NEW - WELL MAINTAINED - COZY - BEACH ACCESS,"Marassi Al Bahrain, Diyar Al Muharraq",Muharraq Governorate,studio,1,484 sqft / 45 sqm,29 Aug 2025,Mouine Chorfi,Moueen AMC,16.0,320.0
8228,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-bahrain-financial-harbour-938346.html,Apartment,Inclusive,HOT DEAL | MAID ROOM | INCLUSIVE | BALCONY,"Bahrain Financial Harbour, Manama",Capital Governorate,1+ Maid,2,926 sqft / 86 sqm,21 Jul 2025,Mohamed Ali,HOUSE 2 HOME W.L.L,14.0,450.0
5048,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-busaiteen-949229.html,Apartment,Exclusive,Perfect semi Furnished/2bhk/gas coker/close kitch,Busaiteen,Muharraq Governorate,2,2,"1,076 sqft / 100 sqm",30 Aug 2025,Kaiser Buiyan,Paradise House Real Estate,5.0,200.0
6442,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-busaiteen-945079.html,Apartment,Exclusive,Spacious 4 bedrooms/close kitchen/Busaiteen,Busaiteen,Muharraq Governorate,4,3,"1,615 sqft / 150 sqm",14 Aug 2025,Kaiser Buiyan,Paradise House Real Estate,4.0,260.0
8637,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-amwaj-islands-the-lagoon-936207.html,Apartment,Inclusive,BALCONY | SPACIOUS BRIGHT | CLOSE TO LAGOONS,"The Lagoon, Amwaj Islands",Muharraq Governorate,1,2,969 sqft / 90 sqm,4 Jul 2025,khan Mohammad khan,Al Bariq Real Estate,15.0,300.0
8106,Rent,https://www.propertyfinder.bh/en/plp/rent/compound-for-rent-northern-governorate-hamala-939077.html,Compound,Exclusive,SPCIOUS COMPOUND VILLA FOR GARDEN LOVERS,Hamala,Northern Governorate,3+ Maid,4,"12,917 sqft / 1,200 sqm",24 Jul 2025,Aysha Adil,301  REALESTATE,12.0,1300.0
2360,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-central-governorate-jurdab-953622.html,Villa,Inclusive,3BHK Compound Villa with pool &amp; gym,Jurdab,Central Governorate,3+ Maid,3,"3,767 sqft / 350 sqm",15 Sep 2025,Aneela Mukhtar,Wise Rise Real Estate,9.0,550.0
13242,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-adliya-813323.html,Apartment,Exclusive,"Spacious 3BHK with pool, gym, internet, parking","Adliya, Manama",Capital Governorate,3,3,"1,722 sqft / 160 sqm",30 Jun 2024,Rajesh Kumar Chandekode Siva Sankaran,Pegasus Real Estate,10.0,550.0
3655,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-951543.html,Apartment,Inclusive,Full sea view|Store room|Common laundry|No deposit,Al Juffair,Capital Governorate,2,3,"1,507 sqft / 140 sqm",6 Jul 2025,Ernest Gnanadas,Deccan Real Estate,17.0,450.0
7053,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-943088.html,Apartment,Exclusive,HIGH FLOOR | BALCONY | STUNNING | PRIME | JUFFAIR,Al Juffair,Capital Governorate,1,2,861 sqft / 80 sqm,2 Aug 2025,Mustafa Al Halwachi,Property Inn,12.0,320.0
11372,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-910002.html,Apartment,Exclusive,wonderful apartment with city view and balcony,Seef,Capital Governorate,2,3,"1,615 sqft / 150 sqm",20 Mar 2025,Husain Rajab,Property Inn,16.0,650.0
1287,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-mahooz-955287.html,Apartment,Inclusive,Hot Deal / Closed Kitchen / Wi-Fi / GYM,"Mahooz, Manama",Capital Governorate,1,1,861 sqft / 80 sqm,21 Sep 2025,Arshad Thasim,Wise Rise Real Estate,6.0,250.0
12876,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-amwaj-islands-amwaj-avenue-855147.html,Apartment,Exclusive,Affordable price flat for rent / good location,"Amwaj Avenue, Amwaj Islands",Muharraq Governorate,2,2,"1,453 sqft / 135 sqm",29 Oct 2024,Yosra Saidi,Grnata,,450.0
4446,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-diplomatic-area-950342.html,Apartment,Inclusive,Premium Apartment | Housekeeping | Top Facilities,"Diplomatic Area, Manama",Capital Governorate,1,2,753 sqft / 70 sqm,3 Sep 2025,Sadik Ali,Agate Real Estate,15.0,350.0
11609,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-mahooz-905393.html,Apartment,Inclusive,Elegant Furnished 2BR Apt+Gym &amp; Unlimited EWA,"Mahooz, Manama",Capital Governorate,2,3,"1,345 sqft / 125 sqm",6 Mar 2025,Anu K H,4You Properties,6.0,480.0
2138,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-reef-island-953990.html,Apartment,Inclusive,Breathtaking View upgrded 3 bedrooms Reef Island,Reef Island,Capital Governorate,3+ Maid,4,"1,755 sqft / 163 sqm",16 Sep 2025,fawad akber,Haqbaz Real Estate,13.0,1100.0
6788,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-943953.html,Apartment,Inclusive,Spacious 3BHK|Free Internet Big Balcony,Al Juffair,Capital Governorate,3,4,"1,787 sqft / 166 sqm",11 Aug 2025,Shahbaz Memon,Alahmed Contracting,13.0,500.0
10829,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-segaya-916675.html,Apartment,Exclusive,1BHK Fully Furnished with EWA | Sagaya,"Segaya, Manama",Capital Governorate,1,1,646 sqft / 60 sqm,22 Apr 2025,Dhurgham Ali,AYS Real Estate,3.0,250.0
9874,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-927411.html,Apartment,Exclusive,Bright 2BHK Apartment + Parking in Janabiya,Janabiya,Northern Governorate,2,3,"1,184 sqft / 110 sqm",9 Jun 2025,San Siro Real Estate,San Siro Real Estate,3.0,220.0
13759,Rent,https://www.propertyfinder.bh/en/plp/rent/compound-for-rent-northern-governorate-janabiya-716654.html,Compound,Exclusive,Modern 4BR Compound Villa with full facilities,Janabiya,Northern Governorate,4+ Maid,4,"3,014 sqft / 280 sqm",,Chai Choon Fa Newman,Synergy,10.0,650.0
12001,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-895242.html,Apartment,Exclusive,Modern | Spacious | 2-Bedroom | Prime Location,Al Juffair,Capital Governorate,2,3,"1,292 sqft / 120 sqm",10 Feb 2025,Sharshahan kk,KADI Properties,6.0,400.0
12651,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-870672.html,Apartment,Exclusive,Luxurious | Fully Furnished | Sea View,Al Juffair,Capital Governorate,2,3,"1,109 sqft / 103 sqm",21 Apr 2025,Anish Singh,MANNAI PROPERTIES W.L.L,18.0,850.0
6895,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-943464.html,Apartment,Inclusive,Spacious 2BHK | Housekeeping  | Best Deal,Al Juffair,Capital Governorate,2,2,"1,184 sqft / 110 sqm",9 Aug 2025,Mohamed Ali,HOUSE 2 HOME W.L.L,17.0,400.0
9885,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-saar-927219.html,Villa,Exclusive,MODERN VILLA ! PRIVATE POOL! NEAR JANABIYA HIGHWAY,Saar,Northern Governorate,3+ Maid,4,"3,875 sqft / 360 sqm",9 Jul 2025,Mehaboob,4You Properties,9.0,700.0
12082,Rent,https://www.propertyfinder.bh/en/plp/rent/whole-building-for-rent-central-governorate-sitra-893192.html,Whole Building,Exclusive,Labor Accommodation For Rent in Sitra,Sitra,Central Governorate,7+,7+,"3,767 sqft / 350 sqm",8 Sep 2025,Sayed Hashem Hasan,Grnata Real Estate,1.0,1000.0
10734,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-917711.html,Apartment,Inclusive,Spacious City View | Fully Furnished | Balcony,Al Juffair,Capital Governorate,3,3,"1,938 sqft / 180 sqm",28 Apr 2025,Hazeeth,Aabdon Real Estate,9.0,550.0
8565,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-muharraq-936636.html,Apartment,Exclusive,FLAT FOR RENT 3 BEDROOMS 2 BATHROOMS WITHOUT EWA,Muharraq,Muharraq Governorate,3,2,"1,615 sqft / 150 sqm",15 Jul 2025,Nasser Alkhan,Deewania Estate Agency,1.0,140.0
7152,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-janabiya-942809.html,Villa,Exclusive,ELEGANT 4BR VILLA | PRIVATE GARDEN | MAID’S ROOM,Janabiya,Northern Governorate,4+ Maid,5,"3,444 sqft / 320 sqm",6 Aug 2025,Alice Muthoni,Arabian Homes Properties,15.0,900.0
964,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-dilmunia-island-the-treasure-955783.html,Apartment,Inclusive,Spacious  elegant and stunning Sea View – balcony,"The Treasure, Dilmunia Island",Muharraq Governorate,2,2,"1,292 sqft / 120 sqm",23 Sep 2025,Eva Gavin,Eva Realty,10.0,550.0
6013,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-946426.html,Apartment,Inclusive,GREAT FACILITIES | ALL INCLUSIVE! | STUNNING 2BHK,Al Juffair,Capital Governorate,2,2,"1,292 sqft / 120 sqm",20 Aug 2025,Dani Nwajiaku,Instant Homz,12.0,500.0
4883,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-949535.html,Apartment,Inclusive,Penthouse | Skyline View | Beach Access | Sea View,Seef,Capital Governorate,3,3,"2,756 sqft / 256 sqm",1 Sep 2025,Adeel Ajaz,Bayut Properties,15.0,1700.0
141,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-957057.html,Apartment,Inclusive,Luxury Living I Great View I House Keeping Balcony,Seef,Capital Governorate,2,3,"1,507 sqft / 140 sqm",29 Sep 2025,Antony Shaiju,VH Homes,17.0,850.0
12738,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-abraj-al-lulu-863813.html,Apartment,Exclusive,A Unique Modified l 4Bed l Make It Your New Home l,"Abraj Al Lulu, Manama",Capital Governorate,4,5,"3,660 sqft / 340 sqm",22 Sep 2025,Sushant Anand,SK Real Estate,15.0,900.0
8907,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-bahrain-bay-934713.html,Apartment,Exclusive,Luxurious 3bed apartment-Rent in Heart Of Manama,Bahrain Bay,Capital Governorate,3+ Maid,5,"2,691 sqft / 250 sqm",7 Jul 2025,Jasmine Dhakan,Americana Real Estate W.L.L,15.0,1500.0
6937,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-central-governorate-salmabad-943409.html,Apartment,Exclusive,Family Building I Good Location I Nice View,Salmabad,Central Governorate,2,2,807 sqft / 75 sqm,9 Aug 2025,Tareq Abdulameer Abdulla Almahoozi,Dream Land Real Estate,3.0,260.0
6543,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-944748.html,Apartment,Exclusive,STUNNING | SPACIOUS | LUXURY | 3 BHK | JUFFAIR,Al Juffair,Capital Governorate,3,3,"1,615 sqft / 150 sqm",9 Aug 2025,Mustafa Al Halwachi,Property Inn,12.0,822.0
5244,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-reef-island-948837.html,Apartment,Inclusive,Beach view | Balcony | Facilities | Spacious,Reef Island,Capital Governorate,1,2,"1,001 sqft / 93 sqm",28 Aug 2025,Tariq Al Alaiwat,Kensington Real Estate,8.0,600.0
11381,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-909871.html,Apartment,Exclusive,Luxury I Prime Location I House Keeping I,Seef,Capital Governorate,1,2,570 sqft / 53 sqm,19 Mar 2025,Abdulwahab Waheed,Esnad Management,14.0,425.0
10031,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-926394.html,Apartment,Inclusive,BRAND NEW-SEA VIEW-3 BED DUPLEX PRIME AREA,Seef,Capital Governorate,3,5,"3,229 sqft / 300 sqm",4 Jun 2025,Alice Muthoni,Arabian Homes Properties,15.0,1600.0
4432,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-capital-governorate-manama-mahooz-950359.html,Villa,Exclusive,Spacious 4-Bedroom Private Villa in Mahooz with Po,"Mahooz, Manama",Capital Governorate,4+ Maid,4,"4,306 sqft / 400 sqm",3 Sep 2025,Jacob Thomas,AVIRO Real Estate,10.0,1300.0
11786,Rent,https://www.propertyfinder.bh/en/plp/rent/compound-for-rent-northern-governorate-janabiya-901690.html,Compound,Exclusive,Villa in a Quiet &amp; Secure Compound,Janabiya,Northern Governorate,3,4,11 sqft / 1 sqm,22 Feb 2025,Brunilda Rrapa,BR Properties,,1000.0
407,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-saar-956662.html,Apartment,Inclusive,Executive /  Big Balconies/ St. Christopher School,Saar,Northern Governorate,2,2,"1,292 sqft / 120 sqm",27 Sep 2025,Arshad Thasim,Wise Rise Real Estate,5.0,350.0
8213,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-maqabah-938422.html,Apartment,Exclusive,A luxurious three-room apartment for Rent,Maqabah,Northern Governorate,3,2,"1,292 sqft / 120 sqm",22 Jul 2025,Muhammad Aamir Mansha,Grnata Real Estate,5.0,350.0
9197,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-janabiya-933160.html,Villa,Exclusive,Modern Villa in the Best Location,Janabiya,Northern Governorate,3+ Maid,4,"3,767 sqft / 350 sqm",1 Jul 2025,Olga Ivanova,ASK Real Estate,11.0,800.0
11801,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-saar-901196.html,Villa,Exclusive,Stunning High-End Villa for Rent,Saar,Northern Governorate,4,5,11 sqft / 1 sqm,22 Feb 2025,Brunilda Rrapa,BR Properties,,1100.0
10604,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-al-jasra-919202.html,Apartment,Exclusive,Semi-Furnished 3BHK | Gym | Pool Amenities,Al Jasra,Northern Governorate,3,3,"2,691 sqft / 250 sqm",4 Sep 2025,Zain Jabbar,Luxury Homes,3.0,550.0
10738,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-917680.html,Apartment,Inclusive,Balcony | Partial sea view | Internet | EWA,Al Juffair,Capital Governorate,1,2,786 sqft / 73 sqm,28 Apr 2025,Devesh Kumar,Kensington Real Estate,9.0,575.0
12170,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-central-governorate-tubli-889545.html,Villa,Exclusive,"Villa for Rent with Elevator,  Pool, and Sea view",Tubli,Central Governorate,7+,7+,"11,840 sqft / 1,100 sqm",12 Jul 2025,Aneela Mukhtar,Wise Rise Real Estate,4.0,2700.0
